state,year,name,sex,count,rank_within_sex,per_100k_within_sex
AL,1921,Louise,F,456,8,1484.5
AL,1921,Thomas,M,475,8,1821.5
AL,1921,Ruth,F,433,9,1409.6
AL,1921,Henry,M,445,9,1706.4
AL,1921,Frances,F,410,10,1334.8
AL,1921,Joseph,M,383,10,1468.7
AR,1921,Mary,F,1190,1,5683.2
AR,1921,James,M,1336,1,7474.5
AR,1921,Dorothy,F,507,2,2421.3
AR,1921,William,M,908,2,5080.0
AR,1921,Ruby,F,409,3,1953.3
AR,1921,John,M,854,3,4777.9
AR,1921,Helen,F,404,4,1929.4
AR,1921,Robert,M,581,4,3250.5
AR,1921,Mildred,F,389,5,1857.8
AR,1921,Charles,M,448,5,2506.4
AR,1921,Ruth,F,321,6,1533.0
AR,1921,George,M,344,6,1924.6
AR,1921,Margaret,F,279,7,1332.4
AR,1921,Willie,M,289,7,1616.9
AR,1921,Hazel,F,265,8,1265.6
AR,1921,Thomas,M,268,8,1499.4
AR,1921,Virginia,F,246,9,1174.8
AR,1921,Paul,M,224,9,1253.2
AR,1921,Willie,F,232,10,1108.0
AR,1921,Henry,M,210,10,1174.9
AZ,1921,Mary,F,266,1,7548.2
AZ,1921,John,M,149,1,4374.6
AZ,1921,Maria,F,109,2,3093.1
AZ,1921,Robert,M,143,2,4198.5
AZ,1921,Margaret,F,86,3,2440.4
AZ,1921,William,M,116,3,3405.8
AZ,1921,Helen,F,83,4,2355.3
AZ,1921,James,M,114,4,3347.0
AZ,1921,Alice,F,72,5,2043.1
AZ,1921,Manuel,M,113,5,3317.7
AZ,1921,Frances,F,70,6,1986.4
AZ,1921,Joe,M,107,6,3141.5
AZ,1921,Dorothy,F,62,7,1759.4
AZ,1921,Frank,M,104,7,3053.4
AZ,1921,Carmen,F,59,8,1674.2
AZ,1921,George,M,81,8,2378.2
AZ,1921,Josephine,F,53,9,1504.0
AZ,1921,Virginia,F,53,9,1504.0
AZ,1921,Jose,M,78,9,2290.1
AZ,1921,Edward,M,75,10,2202.0
CA,1921,Mary,F,1697,1,5567.6
CA,1921,Robert,M,1875,1,6578.0
CA,1921,Dorothy,F,1162,2,3812.3
CA,1921,John,M,1489,2,5223.8
CA,1921,Betty,F,780,3,2559.1
CA,1921,William,M,1417,3,4971.2
CA,1921,Helen,F,743,4,2437.7
CA,1921,George,M,890,4,3122.4
CA,1921,Margaret,F,716,5,2349.1
CA,1921,James,M,865,5,3034.7
CA,1921,Virginia,F,684,6,2244.1
CA,1921,Frank,M,691,6,2424.2
CA,1921,Barbara,F,653,7,2142.4
CA,1921,Jack,M,650,7,2280.4
CA,1921,Ruth,F,541,8,1774.9
CA,1921,Richard,M,629,8,2206.7
CA,1921,Frances,F,477,9,1565.0
CA,1921,Charles,M,584,9,2048.8
CA,1921,Marjorie,F,444,10,1456.7
CA,1921,Donald,M,532,10,1866.4
CO,1921,Mary,F,627,1,6713.1
CO,1921,Robert,M,582,1,6623.4
CO,1921,Dorothy,F,380,2,4068.5
CO,1921,John,M,466,2,5303.3
CO,1921,Helen,F,312,3,3340.5
CO,1921,William,M,438,3,4984.6
CO,1921,Margaret,F,269,4,2880.1
CO,1921,James,M,299,4,3402.8
CO,1921,Betty,F,262,5,2805.1
CO,1921,Charles,M,281,5,3197.9
CO,1921,Ruth,F,220,6,2355.5
CO,1921,George,M,231,6,2628.9
CO,1921,Frances,F,161,7,1723.8
CO,1921,Donald,M,185,7,2105.4
CO,1921,Marjorie,F,155,8,1659.5
CO,1921,Harold,M,183,8,2082.6
CO,1921,Virginia,F,153,9,1638.1
CO,1921,Frank,M,172,9,1957.4
CO,1921,Mildred,F,139,10,1488.2
CO,1921,Richard,M,168,10,1911.9
CT,1921,Mary,F,1010,1,7308.8
CT,1921,John,M,1044,1,8151.2
CT,1921,Helen,F,640,2,4631.3
CT,1921,Joseph,M,732,2,5715.2
CT,1921,Dorothy,F,443,3,3205.7
CT,1921,William,M,657,3,5129.6
CT,1921,Margaret,F,335,4,2424.2
CT,1921,Robert,M,598,4,4669.0
CT,1921,Anna,F,305,5,2207.1
CT,1921,Edward,M,529,5,4130.2
CT,1921,Ruth,F,302,6,2185.4
CT,1921,George,M,442,6,3451.0
CT,1921,Elizabeth,F,280,7,2026.2
CT,1921,Frank,M,384,7,2998.1
CT,1921,James,M,384,7,2998.1
CT,1921,Frances,F,250,8,1809.1
CT,1921,Rose,F,244,9,1765.7
CT,1921,Charles,M,315,9,2459.4
CT,1921,Josephine,F,239,10,1729.5
CT,1921,Walter,M,261,10,2037.8
DC,1921,Mary,F,362,1,10870.9
DC,1921,William,M,283,1,9132.0
DC,1921,Dorothy,F,157,2,4714.7
DC,1921,John,M,240,2,7744.4
DC,1921,Margaret,F,146,3,4384.4
DC,1921,James,M,239,3,7712.2
DC,1921,Helen,F,95,4,2852.9
DC,1921,Robert,M,190,4,6131.0
DC,1921,Elizabeth,F,82,5,2462.5
DC,1921,Charles,M,140,5,4517.6
DC,1921,Doris,F,79,6,2372.4
DC,1921,Frances,F,79,6,2372.4
DC,1921,Mildred,F,79,6,2372.4
DC,1921,Joseph,M,139,6,4485.3
DC,1921,George,M,129,7,4162.6
DC,1921,Edward,M,78,8,2516.9
DC,1921,Evelyn,F,70,9,2102.1
DC,1921,Thomas,M,73,9,2355.6
DC,1921,Ruth,F,68,10,2042.0
DC,1921,Richard,M,60,10,1936.1
DE,1921,Mary,F,141,1,7413.2
DE,1921,William,M,155,1,9337.3
DE,1921,Helen,F,107,2,5625.7
DE,1921,John,M,151,2,9096.4
DE,1921,Dorothy,F,81,3,4258.7
DE,1921,James,M,110,3,6626.5
DE,1921,Margaret,F,79,4,4153.5
DE,1921,Joseph,M,84,4,5060.2
DE,1921,Elizabeth,F,64,5,3364.9
DE,1921,Robert,M,78,5,4698.8
DE,1921,Ruth,F,58,6,3049.4
DE,1921,Charles,M,77,6,4638.6
DE,1921,Anna,F,54,7,2839.1
DE,1921,George,M,52,7,3132.5
DE,1921,Frances,F,44,8,2313.4
DE,1921,Edward,M,48,8,2891.6
DE,1921,Mildred,F,43,9,2260.8
DE,1921,Walter,M,43,9,2590.4
DE,1921,Alice,F,40,10,2103.0
DE,1921,Francis,M,42,10,2530.1
FL,1921,Mary,F,717,1,6330.0
FL,1921,James,M,804,1,7977.0
FL,1921,Dorothy,F,349,2,3081.1
FL,1921,John,M,569,2,5645.4
FL,1921,Margaret,F,228,3,2012.9
FL,1921,William,M,512,3,5079.9
FL,1921,Helen,F,207,4,1827.5
FL,1921,Robert,M,387,4,3839.7
FL,1921,Annie,F,201,5,1774.5
FL,1921,Charles,M,283,5,2807.8
FL,1921,Mildred,F,198,6,1748.0
FL,1921,Ruth,F,198,6,1748.0
FL,1921,Willie,M,261,6,2589.5
FL,1921,George,M,260,7,2579.6
FL,1921,Elizabeth,F,158,8,1394.9
FL,1921,Louise,F,158,8,1394.9
FL,1921,Henry,M,199,8,1974.4
FL,1921,Joseph,M,199,8,1974.4
FL,1921,Frances,F,153,10,1350.8
FL,1921,Thomas,M,184,10,1825.6
GA,1921,Mary,F,2474,1,6772.7
GA,1921,James,M,2619,1,8394.5
GA,1921,Annie,F,1005,2,2751.2
GA,1921,John,M,1803,2,5779.0
GA,1921,Dorothy,F,882,3,2414.5
GA,1921,William,M,1705,3,5464.9
GA,1921,Mildred,F,666,4,1823.2
GA,1921,Robert,M,1215,4,3894.4
GA,1921,Margaret,F,616,5,1686.3
GA,1921,Willie,M,1103,5,3535.4
GA,1921,Ruby,F,610,6,1669.9
GA,1921,George,M,799,6,2561.0
GA,1921,Louise,F,607,7,1661.7
GA,1921,Charles,M,724,7,2320.6
GA,1921,Willie,F,554,8,1516.6
GA,1921,Thomas,M,666,8,2134.7
GA,1921,Frances,F,537,9,1470.1
GA,1921,Henry,M,602,9,1929.5
GA,1921,Martha,F,523,10,1431.7
GA,1921,Joseph,M,483,10,1548.1
HI,1921,Mary,F,121,1,4028.0
HI,1921,George,M,99,1,3882.4
HI,1921,John,M,99,1,3882.4
HI,1921,Margaret,F,88,2,2929.4
HI,1921,Dorothy,F,76,3,2530.0
HI,1921,William,M,86,3,3372.5
HI,1921,Elizabeth,F,69,4,2296.9
HI,1921,James,M,73,4,2862.7
HI,1921,Florence,F,52,5,1731.0
HI,1921,Helen,F,52,5,1731.0
HI,1921,Henry,M,67,5,2627.5
HI,1921,Robert,M,67,5,2627.5
HI,1921,Alice,F,49,7,1631.2
HI,1921,Joseph,M,66,7,2588.2
HI,1921,Violet,F,42,8,1398.1
HI,1921,Richard,M,59,8,2313.7
HI,1921,Gladys,F,40,9,1331.6
HI,1921,Rose,F,40,9,1331.6
HI,1921,Harry,M,52,9,2039.2
HI,1921,Edward,M,48,10,1882.4
IA,1921,Mary,F,1215,1,5321.7
IA,1921,Robert,M,1592,1,7302.1
IA,1921,Dorothy,F,1044,2,4572.7
IA,1921,John,M,1003,2,4600.5
IA,1921,Helen,F,828,3,3626.6
IA,1921,William,M,804,3,3687.7
IA,1921,Betty,F,675,4,2956.5
IA,1921,Donald,M,756,4,3467.6
IA,1921,Ruth,F,616,5,2698.1
IA,1921,James,M,627,5,2875.9
IA,1921,Margaret,F,600,6,2628.0
IA,1921,Charles,M,571,6,2619.0
IA,1921,Marjorie,F,452,7,1979.8
IA,1921,Harold,M,509,7,2334.6
IA,1921,Virginia,F,433,8,1896.5
IA,1921,Richard,M,506,8,2320.9
IA,1921,Evelyn,F,397,9,1738.9
IA,1921,George,M,423,9,1940.2
IA,1921,Mildred,F,373,10,1633.7
IA,1921,Kenneth,M,393,10,1802.6
ID,1921,Mary,F,207,1,4579.6
ID,1921,Robert,M,253,1,6062.8
ID,1921,Dorothy,F,167,2,3694.7
ID,1921,John,M,179,2,4289.5
ID,1921,William,M,179,2,4289.5
ID,1921,Helen,F,154,3,3407.1
ID,1921,Ruth,F,143,4,3163.7
ID,1921,James,M,145,4,3474.7
ID,1921,Betty,F,101,5,2234.5
ID,1921,George,M,109,5,2612.0
ID,1921,Margaret,F,99,6,2190.3
ID,1921,Donald,M,98,6,2348.4
ID,1921,Jack,M,98,6,2348.4
ID,1921,Marjorie,F,87,7,1924.8
ID,1921,Virginia,F,73,8,1615.0
ID,1921,Charles,M,96,8,2300.5
ID,1921,Evelyn,F,68,9,1504.4
ID,1921,Harold,M,83,9,1989.0
ID,1921,Lois,F,64,10,1415.9
ID,1921,Richard,M,78,10,1869.2
IL,1921,Mary,F,3674,1,6012.3
IL,1921,Robert,M,3758,1,6692.1
IL,1921,Dorothy,F,2730,2,4467.5
IL,1921,John,M,3336,2,5940.6
IL,1921,Helen,F,2249,3,3680.4
IL,1921,William,M,2677,3,4767.1
IL,1921,Margaret,F,1463,4,2394.1
IL,1921,James,M,2049,4,3648.8
IL,1921,Ruth,F,1366,5,2235.4
IL,1921,Edward,M,1725,5,3071.8
IL,1921,Betty,F,1336,6,2186.3
IL,1921,Charles,M,1689,6,3007.7
IL,1921,Virginia,F,1266,7,2071.7
IL,1921,George,M,1542,7,2745.9
IL,1921,Mildred,F,997,8,1631.5
IL,1921,Joseph,M,1386,8,2468.1
IL,1921,Evelyn,F,958,9,1567.7
IL,1921,Frank,M,1142,9,2033.6
IL,1921,Frances,F,868,10,1420.4
IL,1921,Richard,M,1038,10,1848.4
IN,1921,Mary,F,2633,1,9536.1
IN,1921,Robert,M,2254,1,8770.8
IN,1921,Dorothy,F,1072,2,3882.5
IN,1921,William,M,1339,2,5210.3
IN,1921,Betty,F,1044,3,3781.1
IN,1921,John,M,1319,3,5132.5
IN,1921,Helen,F,972,4,3520.3
IN,1921,James,M,1189,4,4626.6
IN,1921,Ruth,F,778,5,2817.7
IN,1921,Charles,M,1123,5,4369.8
IN,1921,Margaret,F,717,6,2596.8
IN,1921,Richard,M,649,6,2525.4
IN,1921,Virginia,F,657,7,2379.5
IN,1921,George,M,616,7,2397.0
IN,1921,Mildred,F,542,8,1963.0
IN,1921,Paul,M,558,8,2171.3
IN,1921,Martha,F,536,9,1941.3
IN,1921,Harold,M,522,9,2031.2
IN,1921,Marjorie,F,492,10,1781.9
IN,1921,Donald,M,496,10,1930.0
KS,1921,Mary,F,1058,1,6024.0
KS,1921,Robert,M,787,1,4806.4
KS,1921,Dorothy,F,622,2,3541.5
KS,1921,John,M,697,2,4256.7
KS,1921,Betty,F,574,3,3268.2
KS,1921,William,M,666,3,4067.4
KS,1921,Helen,F,569,4,3239.8
KS,1921,James,M,568,4,3468.9
KS,1921,Margaret,F,405,5,2306.0
KS,1921,Charles,M,539,5,3291.8
KS,1921,Ruth,F,382,6,2175.0
KS,1921,George,M,362,6,2210.8
KS,1921,Virginia,F,370,7,2106.7
KS,1921,Harold,M,354,7,2162.0
KS,1921,Mildred,F,338,8,1924.5
KS,1921,Donald,M,312,8,1905.5
KS,1921,Marjorie,F,329,9,1873.3
KS,1921,Kenneth,M,298,9,1820.0
KS,1921,Doris,F,295,10,1679.7
KS,1921,Jack,M,271,10,1655.1
KY,1921,Mary,F,2511,1,7953.8
KY,1921,James,M,2160,1,8206.4
KY,1921,Dorothy,F,988,2,3129.6
KY,1921,William,M,1689,2,6416.9
KY,1921,Anna,F,641,3,2030.4
KY,1921,John,M,1208,3,4589.5
KY,1921,Margaret,F,612,4,1938.5
KY,1921,Charles,M,1034,4,3928.4
KY,1921,Virginia,F,605,5,1916.4
KY,1921,Robert,M,1001,5,3803.0
KY,1921,Ruth,F,594,6,1881.5
KY,1921,George,M,637,6,2420.1
KY,1921,Helen,F,584,7,1849.9
KY,1921,Edward,M,425,7,1614.7
KY,1921,Mildred,F,538,8,1704.1
KY,1921,Joseph,M,413,8,1569.1
KY,1921,Ruby,F,519,9,1644.0
KY,1921,Paul,M,407,9,1546.3
KY,1921,Elizabeth,F,435,10,1377.9
KY,1921,Thomas,M,401,10,1523.5
LA,1921,Mary,F,1195,1,5097.5
LA,1921,James,M,860,1,4526.8
LA,1921,Dorothy,F,640,2,2730.0
LA,1921,John,M,833,2,4384.7
LA,1921,Marie,F,418,3,1783.0
LA,1921,Joseph,M,775,3,4079.4
LA,1921,Helen,F,411,4,1753.2
LA,1921,William,M,534,4,2810.8
LA,1921,Mildred,F,388,5,1655.1
LA,1921,Robert,M,497,5,2616.1
LA,1921,Ruth,F,298,6,1271.2
LA,1921,George,M,404,6,2126.5
LA,1921,Annie,F,291,7,1241.3
LA,1921,Charles,M,396,7,2084.4
LA,1921,Rita,F,279,8,1190.1
LA,1921,Willie,M,376,8,1979.2
LA,1921,Doris,F,262,9,1117.6
LA,1921,Louis,M,336,9,1768.6
LA,1921,Louise,F,259,10,1104.8
LA,1921,Edward,M,324,10,1705.4
MA,1921,Mary,F,3035,1,8210.2
MA,1921,John,M,2784,1,8146.1
MA,1921,Helen,F,1367,2,3698.0
MA,1921,Robert,M,1785,2,5223.0
MA,1921,Dorothy,F,1266,3,3424.8
MA,1921,Joseph,M,1727,3,5053.3
MA,1921,Margaret,F,1047,4,2832.3
MA,1921,William,M,1648,4,4822.1
MA,1921,Ruth,F,1046,5,2829.6
MA,1921,James,M,1220,5,3569.8
MA,1921,Rita,F,767,6,2074.9
MA,1921,Edward,M,1211,6,3543.4
MA,1921,Alice,F,678,7,1834.1
MA,1921,George,M,1197,7,3502.5
MA,1921,Barbara,F,665,8,1799.0
MA,1921,Charles,M,930,8,2721.2
MA,1921,Elizabeth,F,652,9,1763.8
MA,1921,Richard,M,769,9,2250.1
MA,1921,Eleanor,F,648,10,1753.0
MA,1921,Francis,M,697,10,2039.4
MD,1921,Mary,F,1302,1,8596.9
MD,1921,William,M,1062,1,7911.2
MD,1921,Dorothy,F,668,2,4410.7
MD,1921,John,M,897,2,6682.1
MD,1921,Margaret,F,600,3,3961.7
MD,1921,Charles,M,766,3,5706.2
MD,1921,Helen,F,512,4,3380.7
MD,1921,James,M,717,4,5341.2
MD,1921,Ruth,F,400,5,2641.1
MD,1921,George,M,534,5,3977.9
MD,1921,Robert,M,534,5,3977.9
MD,1921,Doris,F,350,6,2311.0
MD,1921,Anna,F,343,7,2264.8
MD,1921,Joseph,M,519,7,3866.2
MD,1921,Mildred,F,329,8,2172.3
MD,1921,Edward,M,351,8,2614.7
MD,1921,Elizabeth,F,328,9,2165.7
MD,1921,Thomas,M,263,9,1959.2
MD,1921,Catherine,F,286,10,1888.4
MD,1921,Harry,M,235,10,1750.6
ME,1921,Mary,F,293,1,4335.6
ME,1921,Robert,M,289,1,4624.0
ME,1921,Dorothy,F,222,2,3285.0
ME,1921,John,M,268,2,4288.0
ME,1921,Margaret,F,166,3,2456.3
ME,1921,William,M,196,3,3136.0
ME,1921,Ruth,F,164,4,2426.8
ME,1921,George,M,192,4,3072.0
ME,1921,Helen,F,148,5,2190.0
ME,1921,Richard,M,172,5,2752.0
ME,1921,Phyllis,F,143,6,2116.0
ME,1921,Charles,M,169,6,2704.0
ME,1921,Virginia,F,122,7,1805.3
ME,1921,Joseph,M,155,7,2480.0
ME,1921,Barbara,F,121,8,1790.5
ME,1921,Frances,F,121,8,1790.5
ME,1921,Rita,F,121,8,1790.5
ME,1921,Donald,M,151,8,2416.0
ME,1921,James,M,142,9,2272.0
ME,1921,Raymond,M,132,10,2112.0
MI,1921,Mary,F,1958,1,4978.5
MI,1921,Robert,M,2430,1,6849.3
MI,1921,Helen,F,1502,2,3819.1
MI,1921,John,M,1764,2,4972.1
MI,1921,Dorothy,F,1472,3,3742.8
MI,1921,William,M,1621,3,4569.0
MI,1921,Margaret,F,1143,4,2906.3
MI,1921,James,M,1053,4,2968.0
MI,1921,Betty,F,1035,5,2631.6
MI,1921,George,M,969,5,2731.3
MI,1921,Virginia,F,1010,6,2568.1
MI,1921,Donald,M,964,6,2717.2
MI,1921,Ruth,F,960,7,2440.9
MI,1921,Charles,M,897,7,2528.3
MI,1921,Elizabeth,F,581,8,1477.3
MI,1921,Edward,M,893,8,2517.1
MI,1921,Irene,F,577,9,1467.1
MI,1921,Joseph,M,740,9,2085.8
MI,1921,Evelyn,F,552,10,1403.5
MI,1921,Richard,M,735,10,2071.7
MN,1921,Dorothy,F,953,1,4005.4
MN,1921,Robert,M,1381,1,6266.7
MN,1921,Mary,F,872,2,3664.9
MN,1921,John,M,970,2,4401.7
MN,1921,Helen,F,685,3,2879.0
MN,1921,Donald,M,811,3,3680.2
MN,1921,Margaret,F,675,4,2837.0
MN,1921,William,M,685,4,3108.4
MN,1921,Ruth,F,546,5,2294.8
MN,1921,James,M,637,5,2890.6
MN,1921,Lorraine,F,501,6,2105.7
MN,1921,George,M,516,6,2341.5
MN,1921,Evelyn,F,408,7,1714.8
MN,1921,Richard,M,459,7,2082.9
MN,1921,Betty,F,398,8,1672.8
MN,1921,Harold,M,452,8,2051.1
MN,1921,Doris,F,397,9,1668.6
MN,1921,Raymond,M,403,9,1828.7
MN,1921,Marjorie,F,383,10,1609.7
MN,1921,Kenneth,M,368,10,1669.9
MO,1921,Mary,F,2122,1,6575.4
MO,1921,William,M,1544,1,5259.8
MO,1921,Dorothy,F,1411,2,4372.2
MO,1921,James,M,1496,2,5096.2
MO,1921,Helen,F,1038,3,3216.4
MO,1921,Robert,M,1404,3,4782.8
MO,1921,Virginia,F,820,4,2540.9
MO,1921,John,M,1403,4,4779.4
MO,1921,Ruth,F,731,5,2265.1
MO,1921,Charles,M,1065,5,3628.0
MO,1921,Margaret,F,677,6,2097.8
MO,1921,George,M,701,6,2388.0
MO,1921,Mildred,F,666,7,2063.7
MO,1921,Harold,M,572,7,1948.6
MO,1921,Betty,F,627,8,1942.9
MO,1921,Joseph,M,523,8,1781.6
MO,1921,Frances,F,458,9,1419.2
MO,1921,Kenneth,M,443,9,1509.1
MO,1921,Anna,F,425,10,1316.9
MO,1921,Marjorie,F,425,10,1316.9
MO,1921,Edward,M,427,10,1454.6
MO,1921,Paul,M,427,10,1454.6
MS,1921,Mary,F,1526,1,7093.1
MS,1921,James,M,1539,1,8261.8
MS,1921,Annie,F,599,2,2784.2
MS,1921,John,M,954,2,5121.3
MS,1921,Dorothy,F,377,3,1752.3
MS,1921,William,M,895,3,4804.6
MS,1921,Willie,F,364,4,1691.9
MS,1921,Robert,M,761,4,4085.2
MS,1921,Ruby,F,324,5,1506.0
MS,1921,Willie,M,747,5,4010.1
MS,1921,Mildred,F,287,6,1334.0
MS,1921,Charles,M,442,6,2372.8
MS,1921,Helen,F,281,7,1306.1
MS,1921,George,M,431,7,2313.7
MS,1921,Louise,F,246,8,1143.4
MS,1921,Ruth,F,246,8,1143.4
MS,1921,Henry,M,343,8,1841.3
MS,1921,Thomas,M,275,9,1476.3
MS,1921,Lillie,F,241,10,1120.2
MS,1921,Joe,M,252,10,1352.8
MT,1921,Mary,F,326,1,6559.4
MT,1921,Robert,M,305,1,6597.4
MT,1921,Dorothy,F,206,2,4144.9
MT,1921,John,M,287,2,6208.1
MT,1921,Helen,F,187,3,3762.6
MT,1921,William,M,249,3,5386.1
MT,1921,Margaret,F,153,4,3078.5
MT,1921,James,M,227,4,4910.2
MT,1921,Betty,F,128,5,2575.5
MT,1921,George,M,147,5,3179.8
MT,1921,Ruth,F,122,6,2454.7
MT,1921,Donald,M,143,6,3093.2
MT,1921,Virginia,F,91,7,1831.0
MT,1921,Charles,M,126,7,2725.5
MT,1921,Doris,F,85,8,1710.3
MT,1921,Richard,M,104,8,2249.6
MT,1921,Alice,F,84,9,1690.1
MT,1921,Jack,M,103,9,2228.0
MT,1921,Marjorie,F,77,10,1549.3
MT,1921,Edward,M,92,10,1990.0
NC,1921,Mary,F,2810,1,7216.2
NC,1921,James,M,2925,1,8788.3
NC,1921,Margaret,F,1061,2,2724.7
NC,1921,William,M,2199,2,6607.0
NC,1921,Annie,F,934,3,2398.6
NC,1921,John,M,1699,3,5104.7
NC,1921,Dorothy,F,911,4,2339.5
NC,1921,Robert,M,1193,4,3584.4
NC,1921,Ruth,F,893,5,2293.3
NC,1921,George,M,833,5,2502.8
NC,1921,Helen,F,792,6,2033.9
NC,1921,Charles,M,790,6,2373.6
NC,1921,Mildred,F,685,7,1759.1
NC,1921,Joseph,M,567,7,1703.6
NC,1921,Ruby,F,637,8,1635.9
NC,1921,Willie,M,562,8,1688.5
NC,1921,Elizabeth,F,609,9,1563.9
NC,1921,Thomas,M,554,9,1664.5
NC,1921,Virginia,F,603,10,1548.5
NC,1921,Edward,M,449,10,1349.0
ND,1921,Mary,F,241,1,3300.9
ND,1921,John,M,296,1,4462.5
ND,1921,Dorothy,F,223,2,3054.4
ND,1921,Robert,M,276,2,4161.0
ND,1921,Margaret,F,207,3,2835.2
ND,1921,William,M,190,3,2864.5
ND,1921,Helen,F,206,4,2821.5
ND,1921,Donald,M,168,4,2532.8
ND,1921,Ruth,F,188,5,2575.0
ND,1921,James,M,154,5,2321.7
ND,1921,Doris,F,168,6,2301.1
ND,1921,George,M,139,6,2095.6
ND,1921,Evelyn,F,144,7,1972.3
ND,1921,Harold,M,137,7,2065.4
ND,1921,Irene,F,143,8,1958.6
ND,1921,Raymond,M,120,8,1809.1
ND,1921,Esther,F,116,9,1588.8
ND,1921,Arthur,M,114,9,1718.7
ND,1921,Kenneth,M,114,9,1718.7
ND,1921,Mildred,F,114,10,1561.4
NE,1921,Mary,F,575,1,4423.1
NE,1921,Robert,M,796,1,6460.0
NE,1921,Dorothy,F,544,2,4184.6
NE,1921,John,M,500,2,4057.8
NE,1921,Helen,F,389,3,2992.3
NE,1921,Donald,M,426,3,3457.2
NE,1921,William,M,426,3,3457.2
NE,1921,Ruth,F,353,4,2715.4
NE,1921,Betty,F,341,5,2623.1
NE,1921,James,M,328,5,2661.9
NE,1921,Margaret,F,332,6,2553.8
NE,1921,Charles,M,299,6,2426.6
NE,1921,Doris,F,253,7,1946.2
NE,1921,Harold,M,288,7,2337.3
NE,1921,Evelyn,F,252,8,1938.5
NE,1921,Richard,M,278,8,2256.1
NE,1921,Virginia,F,245,9,1884.6
NE,1921,George,M,260,9,2110.0
NE,1921,Marjorie,F,239,10,1838.5
NE,1921,Raymond,M,221,10,1793.5
NH,1921,Mary,F,182,1,5051.3
NH,1921,Robert,M,249,1,7366.9
NH,1921,Rita,F,128,2,3552.6
NH,1921,John,M,166,2,4911.2
NH,1921,Dorothy,F,126,3,3497.1
NH,1921,George,M,129,3,3816.6
NH,1921,Ruth,F,109,4,3025.3
NH,1921,William,M,120,4,3550.3
NH,1921,Helen,F,101,5,2803.2
NH,1921,James,M,108,5,3195.3
NH,1921,Irene,F,85,6,2359.1
NH,1921,Richard,M,103,6,3047.3
NH,1921,Margaret,F,83,7,2303.6
NH,1921,Charles,M,99,7,2929.0
NH,1921,Doris,F,80,8,2220.4
NH,1921,Raymond,M,93,8,2751.5
NH,1921,Barbara,F,76,9,2109.4
NH,1921,Joseph,M,92,9,2721.9
NH,1921,Alice,F,74,10,2053.8
NH,1921,Edward,M,83,10,2455.6
NJ,1921,Mary,F,1922,1,6044.6
NJ,1921,John,M,2416,1,8129.2
NJ,1921,Helen,F,1420,2,4465.8
NJ,1921,William,M,1716,2,5773.9
NJ,1921,Dorothy,F,1164,3,3660.7
NJ,1921,Joseph,M,1580,3,5316.3
NJ,1921,Margaret,F,1062,4,3339.9
NJ,1921,Robert,M,1321,4,4444.8
NJ,1921,Anna,F,852,5,2679.5
NJ,1921,Edward,M,1088,5,3660.8
NJ,1921,Ruth,F,839,6,2638.6
NJ,1921,George,M,1011,6,3401.7
NJ,1921,Elizabeth,F,735,7,2311.5
NJ,1921,Charles,M,997,7,3354.6
NJ,1921,Rose,F,685,8,2154.3
NJ,1921,James,M,959,8,3226.8
NJ,1921,Marie,F,629,9,1978.2
NJ,1921,Frank,M,862,9,2900.4
NJ,1921,Doris,F,602,10,1893.3
NJ,1921,Walter,M,605,10,2035.7
NM,1921,Mary,F,416,1,9706.0
NM,1921,Jose,M,198,1,5181.9
NM,1921,Maria,F,112,2,2613.2
NM,1921,Joe,M,161,2,4213.6
NM,1921,Helen,F,95,3,2216.5
NM,1921,John,M,158,3,4135.0
NM,1921,Margaret,F,90,4,2099.9
NM,1921,William,M,113,4,2957.3
NM,1921,Frances,F,75,5,1749.9
NM,1921,Robert,M,109,5,2852.7
NM,1921,Josephine,F,68,6,1586.6
NM,1921,Frank,M,105,6,2748.0
NM,1921,Dorothy,F,62,7,1446.6
NM,1921,James,M,96,7,2512.4
NM,1921,Ruth,F,61,8,1423.2
NM,1921,Manuel,M,89,8,2329.2
NM,1921,Virginia,F,59,9,1376.6
NM,1921,George,M,85,9,2224.5
NM,1921,Juanita,F,56,10,1306.6
NM,1921,Juan,M,81,10,2119.9
NV,1921,Mary,F,33,1,11785.7
NV,1921,John,M,43,1,13694.3
NV,1921,Dorothy,F,20,2,7142.9
NV,1921,Helen,F,20,2,7142.9
NV,1921,Robert,M,41,2,13057.3
NV,1921,William,M,27,3,8598.7
NV,1921,Ruth,F,15,4,5357.1
NV,1921,James,M,17,4,5414.0
NV,1921,Virginia,F,14,5,5000.0
NV,1921,Donald,M,14,5,4458.6
NV,1921,Margaret,F,13,6,4642.9
NV,1921,Charles,M,13,6,4140.1
NV,1921,Thomas,M,13,6,4140.1
NV,1921,Betty,F,12,7,4285.7
NV,1921,Jean,F,11,8,3928.6
NV,1921,Lois,F,11,8,3928.6
NV,1921,Jack,M,12,8,3821.7
NV,1921,George,M,11,9,3503.2
NV,1921,Evelyn,F,9,10,3214.3
NV,1921,Edward,M,10,10,3184.7
NV,1921,Frank,M,10,10,3184.7
NV,1921,Raymond,M,10,10,3184.7
NV,1921,Richard,M,10,10,3184.7
NY,1921,Mary,F,5413,1,5364.1
NY,1921,John,M,6038,1,6525.9
NY,1921,Helen,F,3605,2,3572.4
NY,1921,William,M,4272,2,4617.2
NY,1921,Dorothy,F,3367,3,3336.6
