state,year,name,sex,count,rank_within_sex,per_100k_within_sex
US,1912,Edward,M,7936,8,1845.8
US,1912,Frances,F,6680,9,1196.9
US,1912,Frank,M,7912,9,1840.2
US,1912,Marie,F,6642,10,1190.1
US,1912,Thomas,M,6085,10,1415.3
US,1913,Mary,F,36641,1,5866.9
US,1913,John,M,29329,1,5722.1
US,1913,Helen,F,18889,2,3024.5
US,1913,William,M,23537,2,4592.1
US,1913,Dorothy,F,14674,3,2349.6
US,1913,James,M,20831,3,4064.1
US,1913,Margaret,F,14486,4,2319.5
US,1913,Robert,M,15683,4,3059.8
US,1913,Ruth,F,12608,5,2018.8
US,1913,Joseph,M,14471,5,2823.3
US,1913,Mildred,F,9921,6,1588.5
US,1913,George,M,13873,6,2706.6
US,1913,Anna,F,9687,7,1551.1
US,1913,Charles,M,13190,7,2573.4
US,1913,Elizabeth,F,9505,8,1521.9
US,1913,Edward,M,9474,8,1848.4
US,1913,Frances,F,7694,9,1232.0
US,1913,Frank,M,9237,9,1802.1
US,1913,Marie,F,7352,10,1177.2
US,1913,Thomas,M,7097,10,1384.6
US,1914,Mary,F,45345,1,5954.2
US,1914,John,M,37948,1,5795.7
US,1914,Helen,F,23221,2,3049.1
US,1914,William,M,29755,2,4544.4
US,1914,Dorothy,F,18782,3,2466.3
US,1914,James,M,26263,3,4011.1
US,1914,Margaret,F,17763,4,2332.4
US,1914,Robert,M,21188,4,3236.0
US,1914,Ruth,F,15839,5,2079.8
US,1914,Joseph,M,18828,5,2875.5
US,1914,Anna,F,11865,6,1558.0
US,1914,George,M,17603,6,2688.4
US,1914,Mildred,F,11649,7,1529.6
US,1914,Charles,M,16937,7,2586.7
US,1914,Elizabeth,F,11367,8,1492.6
US,1914,Edward,M,12318,8,1881.3
US,1914,Frances,F,9677,9,1270.7
US,1914,Frank,M,12001,9,1832.9
US,1914,Marie,F,8829,10,1159.3
US,1914,Walter,M,8962,10,1368.7
US,1915,Mary,F,58187,1,5914.1
US,1915,John,M,47577,1,5606.5
US,1915,Helen,F,30866,2,3137.2
US,1915,William,M,38564,2,4544.4
US,1915,Dorothy,F,25154,3,2556.6
US,1915,James,M,33777,3,3980.3
US,1915,Margaret,F,23055,4,2343.3
US,1915,Robert,M,28738,4,3386.5
US,1915,Ruth,F,21881,5,2224.0
US,1915,Joseph,M,23052,5,2716.5
US,1915,Mildred,F,15253,6,1550.3
US,1915,George,M,22308,6,2628.8
US,1915,Anna,F,15120,7,1536.8
US,1915,Charles,M,21959,7,2587.7
US,1915,Elizabeth,F,14103,8,1433.4
US,1915,Edward,M,15889,8,1872.4
US,1915,Frances,F,12787,9,1299.7
US,1915,Frank,M,15006,9,1768.3
US,1915,Evelyn,F,11594,10,1178.4
US,1915,Thomas,M,11490,10,1354.0
US,1916,Mary,F,61437,1,5882.9
US,1916,John,M,50046,1,5622.5
US,1916,Helen,F,32661,2,3127.5
US,1916,William,M,40421,2,4541.2
US,1916,Dorothy,F,27415,3,2625.1
US,1916,James,M,35568,3,3996.0
US,1916,Margaret,F,24952,4,2389.3
US,1916,Robert,M,31740,4,3565.9
US,1916,Ruth,F,23189,5,2220.5
US,1916,Joseph,M,23882,5,2683.1
US,1916,Mildred,F,15633,6,1496.9
US,1916,Charles,M,23612,6,2652.8
US,1916,Anna,F,15228,7,1458.2
US,1916,George,M,23379,7,2626.6
US,1916,Elizabeth,F,14939,8,1430.5
US,1916,Edward,M,17005,8,1910.5
US,1916,Frances,F,13746,9,1316.3
US,1916,Frank,M,15292,9,1718.0
US,1916,Virginia,F,12487,10,1195.7
US,1916,Thomas,M,11998,10,1347.9
US,1917,Mary,F,64281,1,5944.8
US,1917,John,M,51853,1,5602.7
US,1917,Helen,F,34249,2,3167.4
US,1917,William,M,42421,2,4583.5
US,1917,Dorothy,F,28853,3,2668.4
US,1917,James,M,37339,3,4034.4
US,1917,Margaret,F,25560,4,2363.8
US,1917,Robert,M,35220,4,3805.5
US,1917,Ruth,F,23567,5,2179.5
US,1917,Joseph,M,24763,5,2675.6
US,1917,Mildred,F,16257,6,1503.5
US,1917,George,M,24197,6,2614.5
US,1917,Anna,F,15160,7,1402.0
US,1917,Charles,M,24146,7,2608.9
US,1917,Elizabeth,F,15131,8,1399.3
US,1917,Edward,M,17502,8,1891.1
US,1917,Frances,F,14363,9,1328.3
US,1917,Frank,M,15769,9,1703.8
US,1917,Virginia,F,14261,10,1318.9
US,1917,Thomas,M,12611,10,1362.6
US,1918,Mary,F,67368,1,5819.4
US,1918,John,M,56557,1,5580.2
US,1918,Helen,F,36150,2,3122.7
US,1918,William,M,45291,2,4468.7
US,1918,Dorothy,F,32034,3,2767.2
US,1918,James,M,42121,3,4155.9
US,1918,Margaret,F,27140,4,2344.4
US,1918,Robert,M,40624,4,4008.2
US,1918,Ruth,F,25535,5,2205.8
US,1918,Charles,M,26922,5,2656.3
US,1918,Mildred,F,17257,6,1490.7
US,1918,George,M,26320,6,2596.9
US,1918,Virginia,F,16421,7,1418.5
US,1918,Joseph,M,26263,7,2591.3
US,1918,Frances,F,16131,8,1393.4
US,1918,Edward,M,19490,8,1923.0
US,1918,Elizabeth,F,15851,9,1369.2
US,1918,Frank,M,17018,9,1679.1
US,1918,Anna,F,15666,10,1353.3
US,1918,Thomas,M,13910,10,1372.4
US,1919,Mary,F,65843,1,5826.1
US,1919,John,M,53530,1,5461.5
US,1919,Helen,F,33705,2,2982.4
US,1919,William,M,43974,2,4486.5
US,1919,Dorothy,F,31734,3,2808.0
US,1919,James,M,42388,3,4324.7
US,1919,Margaret,F,26237,4,2321.6
US,1919,Robert,M,41024,4,4185.5
US,1919,Ruth,F,24566,5,2173.7
US,1919,Charles,M,25194,5,2570.5
US,1919,Mildred,F,17299,6,1530.7
US,1919,George,M,25173,6,2568.3
US,1919,Virginia,F,15637,7,1383.6
US,1919,Joseph,M,24263,7,2475.5
US,1919,Elizabeth,F,15288,8,1352.8
US,1919,Edward,M,18536,8,1891.2
US,1919,Frances,F,15107,9,1336.7
US,1919,Frank,M,15702,9,1602.0
US,1919,Anna,F,14499,10,1282.9
US,1919,Thomas,M,13434,10,1370.6
US,1920,Mary,F,70975,1,5923.0
US,1920,John,M,56914,1,5346.8
US,1920,Dorothy,F,36645,2,3058.1
US,1920,William,M,50153,2,4711.7
US,1920,Helen,F,35098,3,2929.0
US,1920,Robert,M,48681,3,4573.4
US,1920,Margaret,F,27997,4,2336.4
US,1920,James,M,47915,4,4501.4
US,1920,Ruth,F,26100,5,2178.1
US,1920,Charles,M,28311,5,2659.7
US,1920,Mildred,F,18058,6,1507.0
US,1920,George,M,26890,6,2526.2
US,1920,Virginia,F,17314,7,1444.9
US,1920,Joseph,M,25595,7,2404.5
US,1920,Elizabeth,F,15910,8,1327.7
US,1920,Edward,M,20097,8,1888.0
US,1920,Frances,F,15882,9,1325.4
US,1920,Frank,M,16433,9,1543.8
US,1920,Anna,F,14581,10,1216.8
US,1920,Richard,M,15010,10,1410.1
US,1921,Mary,F,73983,1,6000.2
US,1921,John,M,58225,1,5286.2
US,1921,Dorothy,F,39083,2,3169.7
US,1921,Robert,M,52779,2,4791.8
US,1921,Helen,F,34819,3,2823.9
US,1921,William,M,51861,3,4708.4
US,1921,Margaret,F,28466,4,2308.6
US,1921,James,M,49749,4,4516.7
US,1921,Ruth,F,25783,5,2091.0
US,1921,Charles,M,29244,5,2655.1
US,1921,Virginia,F,19030,6,1543.4
US,1921,George,M,27474,6,2494.4
US,1921,Mildred,F,17883,7,1450.3
US,1921,Joseph,M,26176,7,2376.5
US,1921,Betty,F,17637,8,1430.4
US,1921,Edward,M,20818,8,1890.1
US,1921,Frances,F,15995,9,1297.2
US,1921,Frank,M,16706,9,1516.7
US,1921,Elizabeth,F,15800,10,1281.4
US,1921,Richard,M,16376,10,1486.8
US,1922,Mary,F,72170,1,6009.4
US,1922,John,M,57275,1,5262.9
US,1922,Dorothy,F,37711,2,3140.1
US,1922,Robert,M,53798,2,4943.4
US,1922,Helen,F,32507,3,2706.8
US,1922,William,M,51117,3,4697.0
US,1922,Margaret,F,26862,4,2236.7
US,1922,James,M,49814,4,4577.3
US,1922,Ruth,F,23628,5,1967.4
US,1922,Charles,M,28844,5,2650.4
US,1922,Betty,F,20893,6,1739.7
US,1922,George,M,27350,6,2513.1
US,1922,Virginia,F,19145,7,1594.2
US,1922,Joseph,M,25702,7,2361.7
US,1922,Mildred,F,16413,8,1366.7
US,1922,Edward,M,20419,8,1876.3
US,1922,Elizabeth,F,15243,9,1269.2
US,1922,Richard,M,17539,9,1611.6
US,1922,Frances,F,15054,10,1253.5
US,1922,Frank,M,16014,10,1471.5
US,1923,Mary,F,71633,1,5938.1
US,1923,John,M,57476,1,5243.3
US,1923,Dorothy,F,39045,2,3236.7
US,1923,Robert,M,56120,2,5119.6
US,1923,Helen,F,31492,3,2610.6
US,1923,William,M,52135,3,4756.0
US,1923,Margaret,F,26134,4,2166.4
US,1923,James,M,50466,4,4603.8
US,1923,Betty,F,25990,5,2154.5
US,1923,Charles,M,28959,5,2641.8
US,1923,Ruth,F,23636,6,1959.3
US,1923,George,M,27030,6,2465.8
US,1923,Virginia,F,18330,7,1519.5
US,1923,Joseph,M,25556,7,2331.4
US,1923,Mildred,F,15989,8,1325.4
US,1923,Edward,M,20597,8,1879.0
US,1923,Elizabeth,F,15461,9,1281.7
US,1923,Richard,M,18884,9,1722.7
US,1923,Frances,F,14875,10,1233.1
US,1923,Donald,M,16436,10,1499.4
US,1924,Mary,F,73532,1,5887.7
US,1924,Robert,M,60794,1,5366.9
US,1924,Dorothy,F,39996,2,3202.5
US,1924,John,M,59055,2,5213.4
US,1924,Helen,F,31193,3,2497.6
US,1924,William,M,53511,3,4724.0
US,1924,Betty,F,30602,4,2450.3
US,1924,James,M,52939,4,4673.5
US,1924,Margaret,F,26549,5,2125.8
US,1924,Charles,M,30458,5,2688.9
US,1924,Ruth,F,23601,6,1889.7
US,1924,George,M,27370,6,2416.2
US,1924,Virginia,F,18624,7,1491.2
US,1924,Joseph,M,25430,7,2245.0
US,1924,Mildred,F,15855,8,1269.5
US,1924,Richard,M,21245,8,1875.5
US,1924,Doris,F,15785,9,1263.9
US,1924,Edward,M,21128,9,1865.2
US,1924,Frances,F,15185,10,1215.9
US,1924,Donald,M,17925,10,1582.4
US,1925,Mary,F,70602,1,5799.6
US,1925,Robert,M,60896,1,5456.9
US,1925,Dorothy,F,38572,2,3168.5
US,1925,John,M,57195,2,5125.2
US,1925,Betty,F,32817,3,2695.7
US,1925,William,M,53300,3,4776.2
US,1925,Helen,F,29168,4,2396.0
US,1925,James,M,52683,4,4720.9
US,1925,Margaret,F,24465,5,2009.7
US,1925,Charles,M,29583,5,2650.9
US,1925,Ruth,F,22250,6,1827.7
US,1925,George,M,26564,6,2380.4
US,1925,Virginia,F,17488,7,1436.5
US,1925,Joseph,M,24612,7,2205.5
US,1925,Doris,F,16075,8,1320.5
US,1925,Richard,M,23274,8,2085.6
US,1925,Mildred,F,14447,9,1186.7
US,1925,Edward,M,20093,9,1800.5
US,1925,Elizabeth,F,13932,10,1144.4
US,1925,Donald,M,19197,10,1720.2
US,1926,Mary,F,67827,1,5722.1
US,1926,Robert,M,61126,1,5504.3
US,1926,Dorothy,F,36614,2,3088.9
US,1926,John,M,56114,2,5053.0
US,1926,Betty,F,32959,3,2780.5
US,1926,James,M,53208,3,4791.3
US,1926,Helen,F,26884,4,2268.0
US,1926,William,M,51928,4,4676.0
US,1926,Margaret,F,23070,5,1946.3
US,1926,Charles,M,29520,5,2658.2
US,1926,Ruth,F,20216,6,1705.5
US,1926,George,M,25900,6,2332.2
US,1926,Doris,F,16299,7,1375.0
US,1926,Richard,M,25146,7,2264.4
US,1926,Virginia,F,16161,8,1363.4
US,1926,Joseph,M,23762,8,2139.7
US,1926,Mildred,F,13551,9,1143.2
US,1926,Donald,M,20904,9,1882.4
US,1926,Frances,F,13355,10,1126.7
US,1926,Edward,M,19379,10,1745.0
US,1927,Mary,F,70638,1,5924.3
US,1927,Robert,M,61664,1,5472.4
US,1927,Dorothy,F,35987,2,3018.2
US,1927,John,M,55949,2,4965.2
US,1927,Betty,F,35422,3,2970.8
US,1927,James,M,53663,3,4762.4
US,1927,Helen,F,25316,4,2123.2
US,1927,William,M,51471,4,4567.8
US,1927,Margaret,F,21960,5,1841.7
US,1927,Charles,M,31935,5,2834.1
US,1927,Ruth,F,19412,6,1628.0
US,1927,Richard,M,26766,6,2375.4
US,1927,Doris,F,16511,7,1384.7
US,1927,George,M,25951,7,2303.0
US,1927,Virginia,F,15726,8,1318.9
US,1927,Donald,M,23838,8,2115.5
US,1927,Shirley,F,13313,9,1116.5
US,1927,Joseph,M,23502,9,2085.7
US,1927,Barbara,F,13162,10,1103.9
US,1927,Edward,M,19113,10,1696.2
US,1928,Mary,F,66862,1,5798.3
US,1928,Robert,M,60690,1,5479.7
US,1928,Betty,F,36078,2,3128.7
US,1928,John,M,53746,2,4852.7
US,1928,Dorothy,F,33728,3,2924.9
US,1928,James,M,52747,3,4762.5
US,1928,Helen,F,22936,4,1989.0
US,1928,William,M,49110,4,4434.1
US,1928,Margaret,F,20294,5,1759.9
US,1928,Charles,M,31239,5,2820.6
US,1928,Ruth,F,17864,6,1549.2
US,1928,Richard,M,28791,6,2599.5
US,1928,Doris,F,16567,7,1436.7
US,1928,Donald,M,25704,7,2320.8
US,1928,Barbara,F,14869,8,1289.4
US,1928,George,M,24401,8,2203.2
US,1928,Virginia,F,14497,9,1257.2
US,1928,Joseph,M,22316,9,2014.9
US,1928,Shirley,F,14211,10,1232.4
US,1928,Edward,M,18480,10,1668.6
US,1929,Mary,F,63514,1,5688.8
US,1929,Robert,M,59802,1,5560.9
US,1929,Betty,F,36669,2,3284.4
US,1929,James,M,52121,2,4846.7
US,1929,Dorothy,F,31477,3,2819.3
US,1929,John,M,52113,3,4845.9
US,1929,Helen,F,20983,4,1879.4
US,1929,William,M,47800,4,4444.9
US,1929,Margaret,F,19206,5,1720.2
US,1929,Charles,M,29932,5,2783.3
US,1929,Doris,F,16496,6,1477.5
US,1929,Richard,M,29573,6,2750.0
US,1929,Barbara,F,16039,7,1436.6
US,1929,Donald,M,27181,7,2527.5
US,1929,Ruth,F,16014,8,1434.3
US,1929,George,M,23016,8,2140.2
US,1929,Shirley,F,14578,9,1305.7
US,1929,Joseph,M,21156,9,1967.3
US,1929,Patricia,F,13626,10,1220.5
US,1929,Edward,M,17229,10,1602.1
US,1930,Mary,F,64137,1,5696.9
US,1930,Robert,M,62146,1,5663.9
US,1930,Betty,F,38239,2,3396.6
US,1930,James,M,53946,2,4916.6
US,1930,Dorothy,F,30404,3,2700.6
US,1930,John,M,52433,3,4778.7
US,1930,Helen,F,19914,4,1768.8
US,1930,William,M,47258,4,4307.1
US,1930,Margaret,F,18351,5,1630.0
US,1930,Richard,M,32174,5,2932.3
US,1930,Barbara,F,18282,6,1623.9
US,1930,Charles,M,31857,6,2903.4
US,1930,Patricia,F,15749,7,1398.9
US,1930,Donald,M,29045,7,2647.1
US,1930,Joan,F,15477,8,1374.7
US,1930,George,M,22773,8,2075.5
US,1930,Doris,F,15467,9,1373.8
US,1930,Joseph,M,20980,9,1912.1
US,1930,Ruth,F,14938,10,1326.9
US,1930,Edward,M,17345,10,1580.8
US,1931,Mary,F,60294,1,5663.8
US,1931,Robert,M,60499,1,5821.4
US,1931,Betty,F,36102,2,3391.3
US,1931,James,M,51201,2,4926.8
US,1931,Dorothy,F,26521,3,2491.3
US,1931,John,M,48403,3,4657.5
US,1931,Barbara,F,21796,4,2047.4
US,1931,William,M,43263,4,4162.9
US,1931,Joan,F,19115,5,1795.6
US,1931,Richard,M,31816,5,3061.5
US,1931,Helen,F,17657,6,1658.6
US,1931,Charles,M,29917,6,2878.7
US,1931,Margaret,F,17334,7,1628.3
US,1931,Donald,M,29100,7,2800.1
US,1931,Patricia,F,16468,8,1546.9
US,1931,George,M,20678,8,1989.7
US,1931,Shirley,F,14401,9,1352.8
US,1931,Joseph,M,19328,9,1859.8
US,1931,Doris,F,13621,10,1279.5
US,1931,Thomas,M,16840,10,1620.4
US,1932,Mary,F,59869,1,5610.9
US,1932,Robert,M,59250,1,5675.9
US,1932,Betty,F,34411,2,3225.0
US,1932,James,M,51919,2,4973.6
US,1932,Barbara,F,26315,3,2466.2
US,1932,John,M,48603,3,4656.0
US,1932,Dorothy,F,24968,4,2340.0
US,1932,William,M,42114,4,4034.4
US,1932,Joan,F,21047,5,1972.5
US,1932,Richard,M,31795,5,3045.8
US,1932,Patricia,F,17991,6,1686.1
US,1932,Charles,M,31093,6,2978.6
US,1932,Margaret,F,16544,7,1550.5
US,1932,Donald,M,29774,7,2852.2
US,1932,Helen,F,16375,8,1534.6
US,1932,George,M,20437,8,1957.8
US,1932,Shirley,F,14474,9,1356.5
US,1932,Joseph,M,18558,9,1777.8
US,1932,Doris,F,12909,10,1209.8
US,1932,Thomas,M,16829,10,1612.2
US,1933,Mary,F,55493,1,5506.6
US,1933,Robert,M,54208,1,5468.9
US,1933,Betty,F,31526,2,3128.4
US,1933,James,M,51101,2,5155.4
US,1933,Barbara,F,26949,3,2674.2
US,1933,John,M,46224,3,4663.4
US,1933,Dorothy,F,22050,4,2188.0
US,1933,William,M,39034,4,3938.0
US,1933,Joan,F,19289,5,1914.1
US,1933,Richard,M,31331,5,3160.9
US,1933,Patricia,F,18625,6,1848.2
US,1933,Charles,M,28986,6,2924.3
US,1933,Margaret,F,15241,7,1512.4
US,1933,Donald,M,28429,7,2868.1
US,1933,Helen,F,14645,8,1453.2
US,1933,George,M,18359,8,1852.2
US,1933,Shirley,F,14315,9,1420.5
US,1933,Joseph,M,17156,9,1730.8
US,1933,Doris,F,12021,10,1192.9
US,1933,Thomas,M,16501,10,1664.7
US,1934,Mary,F,56921,1,5451.9
US,1934,Robert,M,55827,1,5407.9
US,1934,Betty,F,31078,2,2976.6
US,1934,James,M,54239,2,5254.1
US,1934,Barbara,F,29231,3,2799.7
US,1934,John,M,46733,3,4527.0
US,1934,Shirley,F,22839,4,2187.5
US,1934,William,M,40164,4,3890.6
US,1934,Dorothy,F,21280,5,2038.2
US,1934,Richard,M,33152,5,3211.4
US,1934,Patricia,F,20847,6,1996.7
US,1934,Donald,M,30405,6,2945.3
US,1934,Joan,F,19464,7,1864.3
US,1934,Charles,M,29789,7,2885.6
US,1934,Margaret,F,15146,8,1450.7
US,1934,George,M,18494,8,1791.5
US,1934,Helen,F,14099,9,1350.4
US,1934,Thomas,M,17367,9,1682.3
US,1934,Nancy,F,13517,10,1294.7
US,1934,Joseph,M,17103,10,1656.7
US,1935,Mary,F,55072,1,5252.6
US,1935,Robert,M,56520,1,5429.5
US,1935,Shirley,F,42354,2,4039.6
US,1935,James,M,54991,2,5282.6
US,1935,Barbara,F,30693,3,2927.4
US,1935,John,M,47489,3,4561.9
US,1935,Betty,F,28673,4,2734.8
US,1935,William,M,40195,4,3861.2
US,1935,Patricia,F,22876,5,2181.9
US,1935,Richard,M,33938,5,3260.2
US,1935,Dorothy,F,19400,6,1850.3
US,1935,Charles,M,29970,6,2879.0
US,1935,Joan,F,18222,7,1738.0
US,1935,Donald,M,29655,7,2848.7
US,1935,Margaret,F,14718,8,1403.8
US,1935,George,M,18554,8,1782.3
US,1935,Nancy,F,14542,9,1387.0
US,1935,Thomas,M,17677,9,1698.1
US,1935,Helen,F,12778,10,1218.7
US,1935,Joseph,M,17183,10,1650.6
US,1936,Mary,F,54362,1,5225.9
US,1936,Robert,M,58489,1,5640.2
US,1936,Shirley,F,35161,2,3380.1
US,1936,James,M,54674,2,5272.3
US,1936,Barbara,F,31679,3,3045.3
US,1936,John,M,47665,3,4596.4
US,1936,Betty,F,25863,4,2486.2
US,1936,William,M,39386,4,3798.0
US,1936,Patricia,F,23912,5,2298.7
US,1936,Richard,M,33484,5,3228.9
US,1936,Dorothy,F,17668,6,1698.4
US,1936,Charles,M,29081,6,2804.3
US,1936,Joan,F,17067,7,1640.7
US,1936,Donald,M,28633,7,2761.1
US,1936,Nancy,F,16756,8,1610.8
US,1936,Thomas,M,18340,8,1768.5
US,1936,Margaret,F,14594,9,1402.9
US,1936,George,M,18192,9,1754.3
US,1936,Carol,F,14521,10,1395.9
US,1936,David,M,17476,10,1685.2
US,1937,Mary,F,55642,1,5230.1
US,1937,Robert,M,61821,1,5797.3
US,1937,Barbara,F,34909,2,3281.3
US,1937,James,M,56552,2,5303.2
US,1937,Patricia,F,26837,3,2522.6
US,1937,John,M,48745,3,4571.1
US,1937,Shirley,F,26812,4,2520.2
US,1937,William,M,40704,4,3817.0
US,1937,Betty,F,25328,5,2380.7
US,1937,Richard,M,32972,5,3092.0
US,1937,Carol,F,17335,6,1629.4
US,1937,Charles,M,30515,6,2861.6
US,1937,Nancy,F,17067,7,1604.2
US,1937,Donald,M,27862,7,2612.8
US,1937,Dorothy,F,16571,8,1557.6
US,1937,David,M,20975,8,1966.9
US,1937,Joan,F,15297,9,1437.9
US,1937,Thomas,M,19774,9,1854.3
US,1937,Margaret,F,15144,10,1423.5
US,1937,George,M,18429,10,1728.2
US,1938,Mary,F,56215,1,5095.1
US,1938,Robert,M,62262,1,5614.9
US,1938,Barbara,F,39273,2,3559.6
US,1938,James,M,59093,2,5329.1
US,1938,Patricia,F,27555,3,2497.5
US,1938,John,M,50507,3,4554.8
US,1938,Betty,F,25502,4,2311.4
US,1938,William,M,42422,4,3825.7
US,1938,Shirley,F,23770,5,2154.4
US,1938,Richard,M,34383,5,3100.7
US,1938,Carol,F,19423,6,1760.4
US,1938,Charles,M,31133,6,2807.6
US,1938,Nancy,F,18947,7,1717.3
US,1938,Donald,M,26660,7,2404.2
US,1938,Dorothy,F,16348,8,1481.7
US,1938,David,M,22991,8,2073.4
US,1938,Margaret,F,15329,9,1389.4
US,1938,Thomas,M,21375,9,1927.6
US,1938,Joan,F,14301,10,1296.2
US,1938,Ronald,M,20291,10,1829.9
US,1939,Mary,F,54901,1,5006.7
US,1939,Robert,M,59646,1,5389.9
US,1939,Barbara,F,37259,2,3397.8
US,1939,James,M,59630,2,5388.5
US,1939,Patricia,F,29704,3,2708.9
US,1939,John,M,51021,3,4610.5
US,1939,Betty,F,23639,4,2155.8
US,1939,William,M,42076,4,3802.2
US,1939,Shirley,F,20447,5,1864.7
US,1939,Richard,M,35371,5,3196.3
US,1939,Carol,F,20168,6,1839.2
US,1939,Charles,M,30784,6,2781.8
US,1939,Nancy,F,19726,7,1798.9
US,1939,David,M,25360,7,2291.7
US,1939,Judith,F,16626,8,1516.2
US,1939,Donald,M,24057,8,2173.9
US,1939,Dorothy,F,15170,9,1383.4
US,1939,Thomas,M,22125,9,1999.3
US,1939,Margaret,F,14950,10,1363.4
US,1939,Ronald,M,19833,10,1792.2
US,1940,Mary,F,56196,1,4915.0
US,1940,James,M,62473,1,5390.5
US,1940,Barbara,F,36732,2,3212.6
US,1940,Robert,M,61194,2,5280.2
US,1940,Patricia,F,32661,3,2856.6
US,1940,John,M,54766,3,4725.5
US,1940,Judith,F,22380,4,1957.4
US,1940,William,M,44775,4,3863.4
US,1940,Betty,F,22074,5,1930.6
US,1940,Richard,M,37418,5,3228.6
US,1940,Carol,F,21760,6,1903.2
US,1940,Charles,M,31679,6,2733.4
US,1940,Nancy,F,19731,7,1725.7
US,1940,David,M,27685,7,2388.8
US,1940,Linda,F,18368,8,1606.5
US,1940,Thomas,M,23985,8,2069.6
US,1940,Shirley,F,17876,9,1563.5
US,1940,Donald,M,23106,9,1993.7
US,1940,Sandra,F,16151,10,1412.6
US,1940,Ronald,M,20730,10,1788.7
US,1941,Mary,F,58035,1,4804.5
US,1941,James,M,66721,1,5433.3
US,1941,Barbara,F,39535,2,3272.9
US,1941,Robert,M,64232,2,5230.6
US,1941,Patricia,F,36901,3,3054.9
US,1941,John,M,57510,3,4683.2
US,1941,Carol,F,24181,4,2001.8
US,1941,William,M,47787,4,3891.4
US,1941,Linda,F,23715,5,1963.3
US,1941,Richard,M,39102,5,3184.2
US,1941,Judith,F,23314,6,1930.1
US,1941,Charles,M,32730,6,2665.3
US,1941,Betty,F,20900,7,1730.2
US,1941,David,M,30550,7,2487.8
US,1941,Nancy,F,20880,8,1728.6
US,1941,Thomas,M,26640,8,2169.4
US,1941,Sandra,F,19499,9,1614.2
US,1941,Ronald,M,24394,9,1986.5
US,1941,Shirley,F,16950,10,1403.2
US,1941,Donald,M,22624,10,1842.3
US,1942,Mary,F,63241,1,4682.5
US,1942,James,M,77178,1,5589.3
US,1942,Barbara,F,44734,2,3312.2
US,1942,Robert,M,71838,2,5202.6
US,1942,Patricia,F,39454,3,2921.3
US,1942,John,M,66023,3,4781.5
US,1942,Linda,F,31611,4,2340.6
US,1942,William,M,54878,4,3974.3
US,1942,Carol,F,30269,5,2241.2
US,1942,Richard,M,43582,5,3156.3
US,1942,Sandra,F,24990,6,1850.3
US,1942,David,M,35894,6,2599.5
US,1942,Judith,F,24787,7,1835.3
US,1942,Charles,M,35842,7,2595.7
US,1942,Nancy,F,23324,8,1727.0
US,1942,Thomas,M,31102,8,2252.4
US,1942,Betty,F,21654,9,1603.3
US,1942,Ronald,M,27128,9,1964.6
US,1942,Carolyn,F,19980,10,1479.4
US,1942,Donald,M,23949,10,1734.4
US,1943,Mary,F,66172,1,4743.1
US,1943,James,M,80252,1,5624.2
US,1943,Barbara,F,43429,2,3112.9
US,1943,Robert,M,74856,2,5246.0
US,1943,Patricia,F,39620,3,2839.9
US,1943,John,M,68926,3,4830.4
US,1943,Linda,F,38437,4,2755.1
US,1943,William,M,55892,4,3917.0
US,1943,Carol,F,31680,5,2270.8
US,1943,Richard,M,46333,5,3247.1
US,1943,Sandra,F,25988,6,1862.8
US,1943,David,M,37239,6,2609.8
US,1943,Judith,F,25210,7,1807.0
US,1943,Charles,M,36626,7,2566.8
US,1943,Sharon,F,24710,8,1771.2
US,1943,Thomas,M,32864,8,2303.2
US,1943,Nancy,F,23991,9,1719.6
US,1943,Ronald,M,29234,9,2048.8
US,1943,Betty,F,21595,10,1547.9
US,1943,Michael,M,24745,10,1734.2
US,1944,Mary,F,62463,1,4706.6
US,1944,James,M,76950,1,5647.3
US,1944,Barbara,F,39191,2,2953.1
US,1944,Robert,M,70846,2,5199.3
US,1944,Linda,F,38411,3,2894.3
US,1944,John,M,66610,3,4888.4
US,1944,Patricia,F,36872,4,2778.3
US,1944,William,M,52356,4,3842.3
US,1944,Carol,F,30457,5,2295.0
US,1944,Richard,M,45634,5,3349.0
US,1944,Sandra,F,26022,6,1960.8
US,1944,David,M,37378,6,2743.1
US,1944,Nancy,F,23212,7,1749.0
US,1944,Charles,M,34645,7,2542.6
US,1944,Judith,F,22433,8,1690.3
US,1944,Thomas,M,31597,8,2318.9
US,1944,Sharon,F,22428,9,1690.0
US,1944,Michael,M,26728,9,1961.5
US,1944,Betty,F,19757,10,1488.7
US,1944,Ronald,M,25510,10,1872.1
US,1945,Mary,F,59287,1,4536.1
US,1945,James,M,74449,1,5532.5
US,1945,Linda,F,41464,2,3172.4
US,1945,Robert,M,69930,2,5196.7
US,1945,Barbara,F,38274,3,2928.3
US,1945,John,M,66122,3,4913.7
US,1945,Patricia,F,35840,4,2742.1
US,1945,William,M,50210,4,3731.3
US,1945,Carol,F,30389,5,2325.1
US,1945,Richard,M,46047,5,3421.9
US,1945,Sandra,F,24703,6,1890.0
US,1945,David,M,37096,6,2756.7
US,1945,Nancy,F,21453,7,1641.4
US,1945,Charles,M,32461,7,2412.3
US,1945,Sharon,F,20833,8,1593.9
US,1945,Thomas,M,31882,8,2369.2
US,1945,Judith,F,20186,9,1544.4
US,1945,Michael,M,29909,9,2222.6
US,1945,Susan,F,19222,10,1470.7
